produto,categoria,cliente,vendedor,data_venda,faturamento
Livro Python,Livros,Maria Julia,Bruno,2024-04-10,395.40000000000003
Livro Python,Livros,Maria Julia,Carlos,2024-05-10,245.12
Livro Python,Livros,Maria Júlia,Daniela,2024-11-20,247.98
Livro Python,Livros,Maria Júlia,Eduardo,2024-01-17,109.8
Livro Python,Livros,Maria Laura,Carlos,2024-08-22,113.07
Livro Python,Livros,Maria Laura,Eduardo,2024-01-13,393.12
Livro Python,Livros,Maria Liz,Bruno,2024-05-22,123.2
Livro Python,Livros,Maria Liz,Bruno,2024-07-28,237.18
Livro Python,Livros,Maria Liz,Carlos,2024-04-29,111.82
Livro Python,Livros,Maria Liz,Daniela,2024-03-18,440.36
Livro Python,Livros,Maria Liz,Daniela,2024-10-26,121.58
Livro Python,Livros,Maria Liz,Eduardo,2024-08-15,446.8
Livro Python,Livros,Maria Luiza,Ana,2024-03-02,344.28000000000003
Livro Python,Livros,Maria Luiza,Eduardo,2024-08-04,437.48
Livro Python,Livros,Maria Luísa,Carlos,2024-03-30,115.44
Livro Python,Livros,Maria Luísa,Eduardo,2024-05-07,513.32
Livro Python,Livros,Maria Sophia,Ana,2024-02-09,433.24
Livro Python,Livros,Maria Sophia,Bruno,2024-06-14,357.71999999999997
Livro Python,Livros,Maria Sophia,Carlos,2024-09-15,121.73
Livro Python,Livros,Maria Vitória,Ana,2024-12-09,463.96
Livro Python,Livros,Maria Vitória,Daniela,2024-01-22,233.04
Livro Python,Livros,Maria Vitória,Daniela,2024-08-08,260.74
Livro Python,Livros,Maria Vitória,Eduardo,2024-11-04,122.29
Livro Python,Livros,Mariah,Ana,2024-11-27,337.77
Livro Python,Livros,Mariah,Eduardo,2024-05-30,231.1
Livro Python,Livros,Mariana,Eduardo,2024-02-25,216.02
Livro Python,Livros,Mariana,Eduardo,2024-04-13,506.2
Livro Python,Livros,Mariane,Ana,2024-03-16,116.86
Livro Python,Livros,Mariane,Ana,2024-05-24,110.0
Livro Python,Livros,Mariane,Ana,2024-12-17,120.96
Livro Python,Livros,Mariane,Bruno,2024-06-10,113.24
Livro Python,Livros,Mariane,Bruno,2024-08-06,364.71
Livro Python,Livros,Mariane,Daniela,2024-01-31,261.84
Livro Python,Livros,Mariane,Eduardo,2024-04-24,261.92
Livro Python,Livros,Marina,Carlos,2024-08-30,116.42
Livro Python,Livros,Marina,Carlos,2024-12-15,219.92
Livro Python,Livros,Marina,Daniela,2024-08-01,123.69
Livro Python,Livros,Marina,Daniela,2024-09-26,110.94
Livro Python,Livros,Marina,Eduardo,2024-02-20,248.5
Livro Python,Livros,Mateus,Ana,2024-04-01,120.07
Livro Python,Livros,Matheus,Carlos,2024-06-25,357.6
Livro Python,Livros,Mathias,Bruno,2024-03-03,499.08
Livro Python,Livros,Mathias,Carlos,2024-05-06,226.88
Livro Python,Livros,Mathias,Eduardo,2024-12-05,364.38
Livro Python,Livros,Matteo,Carlos,2024-08-12,469.24
Livro Python,Livros,Matteo,Daniela,2024-04-23,441.4
Livro Python,Livros,Maya,Ana,2024-10-17,373.32
Livro Python,Livros,Maya,Bruno,2024-10-26,110.47
Livro Python,Livros,Maya,Carlos,2024-09-27,328.35
Livro Python,Livros,Maya,Daniela,2024-02-17,254.58
Livro Python,Livros,Maysa,Ana,2024-03-07,389.76
Livro Python,Livros,Maysa,Ana,2024-07-04,112.73
Livro Python,Livros,Maysa,Bruno,2024-08-05,477.48
Livro Python,Livros,Maysa,Eduardo,2024-07-21,498.24
Livro Python,Livros,Melina,Ana,2024-06-16,219.04
Livro Python,Livros,Melina,Ana,2024-10-01,241.12
Livro Python,Livros,Melina,Bruno,2024-01-13,229.64
Livro Python,Livros,Melina,Bruno,2024-03-20,125.21
Livro Python,Livros,Melina,Eduardo,2024-03-21,119.0
Livro Python,Livros,Melissa,Daniela,2024-09-19,122.07
Livro Python,Livros,Miguel,Ana,2024-08-03,367.95000000000005
Livro Python,Livros,Miguel,Daniela,2024-07-27,114.98
Livro Python,Livros,Miguel,Daniela,2024-09-28,470.48
Livro Python,Livros,Milena,Ana,2024-11-09,258.26
Livro Python,Livros,Milena,Carlos,2024-04-23,216.26
Livro Python,Livros,Milena,Carlos,2024-07-07,366.81
Livro Python,Livros,Milena,Daniela,2024-11-29,510.72
Livro Python,Livros,Mirella,Bruno,2024-09-30,448.12
Livro Python,Livros,Mirella,Eduardo,2024-02-07,128.82
Livro Python,Livros,Mirella,Eduardo,2024-02-25,489.96
Livro Python,Livros,Murilo,Bruno,2024-04-03,478.88
Livro Python,Livros,Nathan,Carlos,2024-04-21,348.21
Livro Python,Livros,Nathan,Carlos,2024-05-05,111.18
Livro Python,Livros,Nathan,Daniela,2024-06-29,500.76
Livro Python,Livros,Nathan,Eduardo,2024-12-28,229.78
Livro Python,Livros,Natália,Ana,2024-01-18,243.36
Livro Python,Livros,Natália,Ana,2024-06-27,477.56
Livro Python,Livros,Natália,Ana,2024-11-06,224.32
Livro Python,Livros,Natália,Eduardo,2024-02-18,126.38
Livro Python,Livros,Nicolas,Ana,2024-04-28,526.2
Livro Python,Livros,Nicolas,Bruno,2024-08-19,360.42
Livro Python,Livros,Nicolas,Daniela,2024-07-01,257.88
Livro Python,Livros,Nicolas,Eduardo,2024-06-29,483.88
Livro Python,Livros,Nicole,Ana,2024-08-08,374.49
Livro Python,Livros,Nicole,Bruno,2024-04-12,235.64
Livro Python,Livros,Nicole,Carlos,2024-07-04,122.14
Livro Python,Livros,Nina,Ana,2024-10-09,221.42
Livro Python,Livros,Nina,Daniela,2024-03-21,242.94
Livro Python,Livros,Nina,Eduardo,2024-02-13,222.68
Livro Python,Livros,Nina,Eduardo,2024-08-16,449.44
Livro Python,Livros,Nina,Eduardo,2024-12-07,234.28
Livro Python,Livros,Noah,Ana,2024-04-30,523.6
Livro Python,Livros,Noah,Bruno,2024-08-11,245.58
Livro Python,Livros,Noah,Carlos,2024-09-02,250.54
Livro Python,Livros,Noah,Daniela,2024-03-22,114.86
Livro Python,Livros,Noah,Eduardo,2024-04-19,517.04
Livro Python,Livros,Noah,Eduardo,2024-09-01,245.74
Livro Python,Livros,Noah,Eduardo,2024-09-06,247.18
Livro Python,Livros,Oliver,Ana,2024-08-02,484.96
Livro Python,Livros,Oliver,Ana,2024-08-25,229.36
Livro Python,Livros,Olivia,Carlos,2024-03-25,389.54999999999995
Livro Python,Livros,Olivia,Daniela,2024-06-29,221.22
Livro Python,Livros,Olivia,Eduardo,2024-10-08,494.48
Livro Python,Livros,Olívia,Ana,2024-02-18,120.13
Livro Python,Livros,Olívia,Bruno,2024-02-17,113.11
Livro Python,Livros,Olívia,Daniela,2024-07-25,389.40000000000003
Livro Python,Livros,Olívia,Daniela,2024-09-07,249.92
Livro Python,Livros,Otto,Ana,2024-08-12,255.52
Livro Python,Livros,Otto,Daniela,2024-01-12,510.28
Livro Python,Livros,Otto,Eduardo,2024-04-18,505.84
Livro Python,Livros,Otávio,Ana,2024-01-16,452.8
Livro Python,Livros,Otávio,Bruno,2024-08-11,452.44
Livro Python,Livros,Otávio,Carlos,2024-10-07,463.68
Livro Python,Livros,Otávio,Carlos,2024-11-22,216.84
Livro Python,Livros,Otávio,Daniela,2024-02-16,341.90999999999997
Livro Python,Livros,Otávio,Daniela,2024-11-19,114.71
Livro Python,Livros,Paulo,Ana,2024-07-25,353.28000000000003
Livro Python,Livros,Paulo,Bruno,2024-04-08,519.24
Livro Python,Livros,Paulo,Eduardo,2024-08-05,501.24
Livro Python,Livros,Paulo,Eduardo,2024-11-28,255.1
Livro Python,Livros,Paulo,Eduardo,2024-12-27,124.95
Livro Python,Livros,Pedro,Ana,2024-03-18,129.65
Livro Python,Livros,Pedro,Bruno,2024-10-11,131.17
Livro Python,Livros,Pedro,Eduardo,2024-08-22,478.8
Livro Python,Livros,Pedro Henrique,Bruno,2024-05-31,117.86
Livro Python,Livros,Pedro Henrique,Carlos,2024-07-18,122.35
Livro Python,Livros,Pedro Henrique,Daniela,2024-09-16,216.62
Livro Python,Livros,Pedro Henrique,Daniela,2024-10-30,467.04
Livro Python,Livros,Pedro Lucas,Ana,2024-01-02,383.21999999999997
Livro Python,Livros,Pedro Lucas,Ana,2024-03-13,125.55
Livro Python,Livros,Pedro Lucas,Ana,2024-05-05,114.27
Livro Python,Livros,Pedro Lucas,Carlos,2024-09-30,118.94
Livro Python,Livros,Pedro Miguel,Carlos,2024-09-09,442.88
Livro Python,Livros,Pedro Miguel,Daniela,2024-02-05,487.72
Livro Python,Livros,Pedro Miguel,Daniela,2024-04-05,220.38
Livro Python,Livros,Pietra,Bruno,2024-04-01,258.98
Livro Python,Livros,Pietra,Bruno,2024-09-05,395.25
Livro Python,Livros,Pietra,Bruno,2024-11-28,348.06
Livro Python,Livros,Pietra,Daniela,2024-07-28,117.45
Livro Python,Livros,Pietra,Daniela,2024-11-26,112.49
Livro Python,Livros,Pietra,Eduardo,2024-09-07,242.18
Livro Python,Livros,Pietro,Bruno,2024-06-15,434.52
Livro Python,Livros,Pietro,Carlos,2024-03-24,354.21
Livro Python,Livros,Pietro,Carlos,2024-06-24,468.76
Livro Python,Livros,Pietro,Eduardo,2024-01-01,233.56
Livro Python,Livros,Rael,Ana,2024-11-04,237.26
Livro Python,Livros,Rael,Bruno,2024-05-17,126.89
Livro Python,Livros,Rael,Eduardo,2024-10-22,346.65
Livro Python,Livros,Rafael,Ana,2024-01-06,242.92
Livro Python,Livros,Rafael,Ana,2024-08-30,512.72
Livro Python,Livros,Rafael,Carlos,2024-01-25,373.74
Livro Python,Livros,Rafaela,Daniela,2024-01-09,362.13
Livro Python,Livros,Raquel,Ana,2024-10-02,119.0
Livro Python,Livros,Raquel,Ana,2024-12-23,123.67
Livro Python,Livros,Raquel,Ana,2024-12-27,337.62
Livro Python,Livros,Raquel,Bruno,2024-03-14,240.44
Livro Python,Livros,Raquel,Bruno,2024-08-19,444.6
Livro Python,Livros,Raquel,Daniela,2024-10-13,496.6
Livro Python,Livros,Raquel,Daniela,2024-10-29,249.14
Livro Python,Livros,Raul,Bruno,2024-04-06,375.33
Livro Python,Livros,Raul,Bruno,2024-06-23,119.71
Livro Python,Livros,Raul,Daniela,2024-09-29,371.79
Livro Python,Livros,Raul,Daniela,2024-12-17,478.4
Livro Python,Livros,Ravi,Ana,2024-02-10,485.8
Livro Python,Livros,Ravi,Ana,2024-08-25,249.2
Livro Python,Livros,Ravi,Bruno,2024-01-10,245.44
Livro Python,Livros,Ravi,Bruno,2024-09-20,228.54
Livro Python,Livros,Ravi,Daniela,2024-07-28,514.64
Livro Python,Livros,Ravi,Eduardo,2024-02-20,371.43
Livro Python,Livros,Ravi Lucca,Ana,2024-12-07,127.01
Livro Python,Livros,Ravi Lucca,Carlos,2024-05-26,364.62
Livro Python,Livros,Ravi Lucca,Carlos,2024-11-11,123.77
Livro Python,Livros,Ravi Lucca,Carlos,2024-12-14,476.12
Livro Python,Livros,Ravi Lucca,Daniela,2024-10-19,122.87
Livro Python,Livros,Ravy,Ana,2024-08-20,518.56
Livro Python,Livros,Ravy,Bruno,2024-12-17,248.18
Livro Python,Livros,Ravy,Daniela,2024-03-22,246.02
Livro Python,Livros,Ravy,Eduardo,2024-06-27,121.03
Livro Python,Livros,Rebeca,Daniela,2024-06-05,255.2
Livro Python,Livros,Rebeca,Eduardo,2024-09-28,124.28
Livro Python,Livros,Renan,Ana,2024-03-07,329.54999999999995
Livro Python,Livros,Renan,Bruno,2024-11-22,131.93
Livro Python,Livros,Renan,Daniela,2024-11-05,220.56
Livro Python,Livros,Rhavi,Carlos,2024-04-22,508.8
Livro Python,Livros,Rhavi,Carlos,2024-10-20,131.1
Livro Python,Livros,Rhavi,Eduardo,2024-08-27,259.46
Livro Python,Livros,Rhavi,Eduardo,2024-10-12,455.4
Livro Python,Livros,Rodrigo,Ana,2024-01-16,243.64
Livro Python,Livros,Rodrigo,Carlos,2024-08-22,473.28
Livro Python,Livros,Rodrigo,Daniela,2024-03-04,227.76
Livro Python,Livros,Rodrigo,Eduardo,2024-07-06,392.76
Livro Python,Livros,Ryan,Ana,2024-06-23,379.53000000000003
Livro Python,Livros,Ryan,Daniela,2024-12-10,460.36
Livro Python,Livros,Sabrina,Carlos,2024-04-29,121.09
Livro Python,Livros,Sabrina,Carlos,2024-11-28,253.44
Livro Python,Livros,Sabrina,Eduardo,2024-05-10,108.84
Livro Python,Livros,Sabrina,Eduardo,2024-05-17,131.26
Livro Python,Livros,Sabrina,Eduardo,2024-09-19,485.56
Livro Python,Livros,Samuel,Ana,2024-03-17,381.36
Livro Python,Livros,Samuel,Bruno,2024-06-03,376.14
Livro Python,Livros,Samuel,Bruno,2024-11-01,131.65
Livro Python,Livros,Samuel,Daniela,2024-03-26,333.81
Livro Python,Livros,Samuel,Daniela,2024-05-02,447.6
Livro Python,Livros,Sara,Bruno,2024-03-16,515.4
Livro Python,Livros,Sara,Bruno,2024-03-27,465.8
Livro Python,Livros,Sara,Carlos,2024-03-26,435.88
Livro Python,Livros,Sara,Carlos,2024-08-11,436.96
Livro Python,Livros,Sara,Carlos,2024-08-17,502.92
Livro Python,Livros,Sara,Daniela,2024-09-26,119.91
Livro Python,Livros,Sara,Eduardo,2024-02-18,240.06
Livro Python,Livros,Sara,Eduardo,2024-09-06,379.14
Livro Python,Livros,Sarah,Ana,2024-06-23,453.48
Livro Python,Livros,Sarah,Ana,2024-10-22,109.79
Livro Python,Livros,Sarah,Bruno,2024-07-07,334.38
Livro Python,Livros,Sarah,Carlos,2024-06-02,450.08
Livro Python,Livros,Sarah,Eduardo,2024-12-26,498.12
Livro Python,Livros,Sofia,Daniela,2024-10-04,128.34
Livro Python,Livros,Sofia,Eduardo,2024-02-08,334.32
Livro Python,Livros,Sophia,Ana,2024-09-28,128.07
Livro Python,Livros,Sophia,Bruno,2024-12-01,246.46
Livro Python,Livros,Sophie,Bruno,2024-06-26,449.68
Livro Python,Livros,Sophie,Daniela,2024-02-21,217.08
Livro Python,Livros,Sophie,Eduardo,2024-10-08,362.04
Livro Python,Livros,Stella,Bruno,2024-03-07,116.35
Livro Python,Livros,Stella,Carlos,2024-10-01,108.46
Livro Python,Livros,Stella,Daniela,2024-01-05,108.3
Livro Python,Livros,Stella,Eduardo,2024-10-17,131.71
Livro Python,Livros,Stephany,Carlos,2024-03-30,225.02
Livro Python,Livros,Stephany,Carlos,2024-08-18,463.4
Livro Python,Livros,Stephany,Carlos,2024-12-30,228.46
Livro Python,Livros,Stephany,Daniela,2024-11-08,238.7
Livro Python,Livros,Stephany,Eduardo,2024-05-25,124.57
Livro Python,Livros,Thales,Ana,2024-10-19,324.99
Livro Python,Livros,Thales,Carlos,2024-04-24,451.44
Livro Python,Livros,Thales,Daniela,2024-03-21,236.9
Livro Python,Livros,Thales,Eduardo,2024-01-03,395.82
Livro Python,Livros,Thales,Eduardo,2024-04-04,485.2
Livro Python,Livros,Theo,Carlos,2024-05-03,503.36
Livro Python,Livros,Theo,Daniela,2024-04-05,262.28
Livro Python,Livros,Theo,Eduardo,2024-12-30,260.28
Livro Python,Livros,Theodoro,Bruno,2024-11-19,129.7
Livro Python,Livros,Theodoro,Daniela,2024-02-19,442.8
Livro Python,Livros,Theodoro,Daniela,2024-04-30,222.34
Livro Python,Livros,Thiago,Ana,2024-04-22,112.48
Livro Python,Livros,Thiago,Bruno,2024-08-14,474.04
Livro Python,Livros,Thiago,Daniela,2024-03-31,229.34
Livro Python,Livros,Thiago,Eduardo,2024-11-20,117.31
Livro Python,Livros,Thomas,Ana,2024-05-09,127.41
Livro Python,Livros,Thomas,Ana,2024-08-30,227.92
Livro Python,Livros,Thomas,Daniela,2024-07-26,243.4
Livro Python,Livros,Thomas,Eduardo,2024-07-05,119.85
Livro Python,Livros,Théo,Bruno,2024-10-20,453.84
Livro Python,Livros,Théo,Eduardo,2024-09-24,256.44
Livro Python,Livros,Valentim,Ana,2024-03-14,125.62
Livro Python,Livros,Valentina,Ana,2024-03-10,227.8
Livro Python,Livros,Valentina,Bruno,2024-10-01,360.69
Livro Python,Livros,Valentina,Daniela,2024-01-11,248.78
Livro Python,Livros,Vicente,Ana,2024-12-29,112.4
Livro Python,Livros,Vicente,Carlos,2024-03-14,231.28
Livro Python,Livros,Vicente,Carlos,2024-04-14,342.81
Livro Python,Livros,Vicente,Daniela,2024-01-17,116.38
Livro Python,Livros,Vicente,Daniela,2024-09-25,348.45000000000005
Livro Python,Livros,Vicente,Eduardo,2024-02-09,503.84
Livro Python,Livros,Vicente,Eduardo,2024-07-08,328.40999999999997
Livro Python,Livros,Vinicius,Carlos,2024-03-05,216.68
Livro Python,Livros,Vinicius,Carlos,2024-08-03,255.6
Livro Python,Livros,Vinicius,Eduardo,2024-01-13,497.4
Livro Python,Livros,Vinícius,Ana,2024-11-24,231.9
Livro Python,Livros,Vinícius,Carlos,2024-02-11,245.3
Livro Python,Livros,Vinícius,Carlos,2024-10-04,352.20000000000005
Livro Python,Livros,Vinícius,Eduardo,2024-12-12,487.76
Livro Python,Livros,Vitor,Bruno,2024-08-19,377.13
Livro Python,Livros,Vitor Gabriel,Ana,2024-03-08,118.64
Livro Python,Livros,Vitor Gabriel,Ana,2024-10-19,368.76
Livro Python,Livros,Vitor Gabriel,Carlos,2024-08-23,349.98
Livro Python,Livros,Vitor Gabriel,Daniela,2024-07-02,380.1
Livro Python,Livros,Vitor Gabriel,Eduardo,2024-03-01,228.22
Livro Python,Livros,Vitor Gabriel,Eduardo,2024-06-15,375.75
Livro Python,Livros,Vitor Hugo,Ana,2024-02-04,108.78
Livro Python,Livros,Vitor Hugo,Ana,2024-04-24,458.36
Livro Python,Livros,Vitor Hugo,Bruno,2024-05-12,395.64
Livro Python,Livros,Vitória,Ana,2024-08-03,236.7
Livro Python,Livros,Vitória,Eduardo,2024-07-20,238.02
Livro Python,Livros,Vitória,Eduardo,2024-12-06,476.68
Livro Python,Livros,Yago,Ana,2024-06-26,345.42
Livro Python,Livros,Yago,Bruno,2024-01-07,244.46
Livro Python,Livros,Yago,Daniela,2024-03-07,127.52
Livro Python,Livros,Yago,Daniela,2024-11-13,112.7
Livro Python,Livros,Yan,Ana,2024-08-13,393.33000000000004
Livro Python,Livros,Yan,Carlos,2024-12-24,113.35
Livro Python,Livros,Yan,Daniela,2024-01-19,239.2
Livro Python,Livros,Yan,Daniela,2024-02-11,232.22
Livro Python,Livros,Yasmin,Carlos,2024-01-29,261.24
Livro Python,Livros,Yasmin,Carlos,2024-03-19,239.24
Livro Python,Livros,Yasmin,Daniela,2024-04-07,388.04999999999995
Livro Python,Livros,Yasmin,Eduardo,2024-03-25,503.76
Livro Python,Livros,Yuri,Ana,2024-09-14,436.16
Livro Python,Livros,Yuri,Carlos,2024-04-06,439.32
Livro Python,Livros,Yuri,Carlos,2024-04-21,487.76
Livro Python,Livros,Yuri,Eduardo,2024-12-09,246.12
Livro Python,Livros,Zoe,Bruno,2024-05-20,337.79999999999995
Livro Python,Livros,Zoe,Bruno,2024-08-20,451.24
Livro Python,Livros,Zoe,Carlos,2024-01-14,503.6
Livro Python,Livros,Zoe,Daniela,2024-10-22,238.58
Livro Python,Livros,Zoe,Eduardo,2024-01-30,376.32
Livro Python,Livros,Zoe,Eduardo,2024-03-21,124.86
Livro Python,Livros,Ágatha,Bruno,2024-11-10,232.2
Livro Python,Livros,Ágatha,Daniela,2024-06-12,131.22
Livro Python,Livros,Ágatha,Eduardo,2024-11-29,443.52
Livro Python,Livros,Ísis,Ana,2024-08-29,355.83
Livro Python,Livros,Ísis,Carlos,2024-02-01,338.67
Livro Python,Livros,Ísis,Carlos,2024-06-21,331.65
Livro Python,Livros,Ísis,Daniela,2024-05-25,376.95000000000005
Livro SQL,Livros,Agatha,Bruno,2024-09-15,290.88
Livro SQL,Livros,Agatha,Carlos,2024-11-21,396.92
Livro SQL,Livros,Agatha,Daniela,2024-10-14,180.52
Livro SQL,Livros,Agatha,Eduardo,2024-12-02,385.96
Livro SQL,Livros,Alana,Bruno,2024-09-28,285.63
Livro SQL,Livros,Alana,Eduardo,2024-02-21,207.08
Livro SQL,Livros,Alexandre,Bruno,2024-06-10,377.28
Livro SQL,Livros,Alexandre,Bruno,2024-09-20,217.5
Livro SQL,Livros,Alexandre,Carlos,2024-05-03,102.48
Livro SQL,Livros,Alexandre,Carlos,2024-05-13,107.92
Livro SQL,Livros,Alexia,Bruno,2024-07-01,104.22
Livro SQL,Livros,Alexia,Daniela,2024-06-19,103.83
Livro SQL,Livros,Alexia,Daniela,2024-09-29,93.62
Livro SQL,Livros,Alice,Bruno,2024-03-11,182.22
Livro SQL,Livros,Alice,Daniela,2024-11-30,273.15
Livro SQL,Livros,Alice,Eduardo,2024-03-29,280.56
Livro SQL,Livros,Alice,Eduardo,2024-05-14,433.8
Livro SQL,Livros,Allana,Ana,2024-01-01,94.64
Livro SQL,Livros,Allana,Daniela,2024-03-15,425.04
Livro SQL,Livros,Allana,Eduardo,2024-07-11,301.29
Livro SQL,Livros,Allana,Eduardo,2024-09-04,325.5
Livro SQL,Livros,Alícia,Ana,2024-05-09,423.24
Livro SQL,Livros,Alícia,Daniela,2024-10-08,191.62
Livro SQL,Livros,Amanda,Bruno,2024-04-04,431.12
Livro SQL,Livros,Amanda,Bruno,2024-12-10,300.51
Livro SQL,Livros,Amanda,Carlos,2024-07-21,288.0
Livro SQL,Livros,Amanda,Daniela,2024-05-29,432.88
Livro SQL,Livros,Amanda,Daniela,2024-09-25,310.14
Livro SQL,Livros,Amanda,Daniela,2024-10-03,193.82
Livro SQL,Livros,Ana,Ana,2024-07-05,429.88
Livro SQL,Livros,Ana,Bruno,2024-03-21,372.4
Livro SQL,Livros,Ana,Carlos,2024-05-23,312.29999999999995
Livro SQL,Livros,Ana Beatriz,Carlos,2024-10-07,102.44
Livro SQL,Livros,Ana Beatriz,Daniela,2024-02-28,182.92
Livro SQL,Livros,Ana Beatriz,Daniela,2024-09-25,290.43
Livro SQL,Livros,Ana Beatriz,Daniela,2024-11-17,99.9
Livro SQL,Livros,Ana Beatriz,Daniela,2024-12-07,101.15
Livro SQL,Livros,Ana Cecília,Bruno,2024-08-27,93.21
Livro SQL,Livros,Ana Cecília,Carlos,2024-05-28,198.92
Livro SQL,Livros,Ana Cecília,Carlos,2024-07-07,282.21
Livro SQL,Livros,Ana Clara,Ana,2024-09-01,365.76
Livro SQL,Livros,Ana Clara,Daniela,2024-10-12,192.66
Livro SQL,Livros,Ana Julia,Daniela,2024-09-08,199.94
Livro SQL,Livros,Ana Júlia,Bruno,2024-09-03,217.92
Livro SQL,Livros,Ana Júlia,Carlos,2024-05-25,214.86
Livro SQL,Livros,Ana Júlia,Carlos,2024-08-12,94.04
Livro SQL,Livros,Ana Júlia,Carlos,2024-08-31,390.24
Livro SQL,Livros,Ana Laura,Ana,2024-01-19,319.5
Livro SQL,Livros,Ana Laura,Ana,2024-06-12,109.19
Livro SQL,Livros,Ana Liz,Carlos,2024-06-24,424.72
Livro SQL,Livros,Ana Liz,Eduardo,2024-12-09,436.32
Livro SQL,Livros,Ana Luiza,Bruno,2024-09-10,315.96
Livro SQL,Livros,Ana Lívia,Carlos,2024-07-30,184.52
Livro SQL,Livros,Ana Sophia,Ana,2024-09-15,92.06
Livro SQL,Livros,Ana Sophia,Eduardo,2024-12-25,105.25
Livro SQL,Livros,Ana Vitória,Bruno,2024-04-30,298.32
Livro SQL,Livros,Ana Vitória,Carlos,2024-06-12,411.64
Livro SQL,Livros,Ana Vitória,Carlos,2024-10-29,422.6
Livro SQL,Livros,Ana Vitória,Daniela,2024-03-08,202.14
Livro SQL,Livros,Ana Vitória,Daniela,2024-11-24,183.12
Livro SQL,Livros,André,Ana,2024-05-18,97.73
Livro SQL,Livros,André,Carlos,2024-02-19,100.27
Livro SQL,Livros,André,Daniela,2024-07-28,294.69
Livro SQL,Livros,André,Daniela,2024-07-29,270.39
Livro SQL,Livros,André,Eduardo,2024-04-25,327.48
Livro SQL,Livros,Anna Liz,Ana,2024-05-25,404.56
Livro SQL,Livros,Anna Liz,Ana,2024-11-21,325.53000000000003
Livro SQL,Livros,Anna Liz,Ana,2024-12-01,382.8
Livro SQL,Livros,Anna Liz,Bruno,2024-06-21,185.4
Livro SQL,Livros,Anna Liz,Bruno,2024-07-10,364.44
Livro SQL,Livros,Anna Liz,Bruno,2024-10-28,417.68
Livro SQL,Livros,Anna Liz,Bruno,2024-11-11,103.61
Livro SQL,Livros,Anna Liz,Carlos,2024-09-21,212.34
Livro SQL,Livros,Anna Liz,Daniela,2024-05-17,362.24
Livro SQL,Livros,Anna Liz,Daniela,2024-10-05,314.70000000000005
Livro SQL,Livros,Anthony,Ana,2024-02-05,412.56
Livro SQL,Livros,Anthony,Ana,2024-07-26,297.75
Livro SQL,Livros,Anthony,Carlos,2024-04-08,109.3
Livro SQL,Livros,Anthony,Carlos,2024-04-20,96.44
Livro SQL,Livros,Anthony,Carlos,2024-05-29,400.16
Livro SQL,Livros,Anthony,Daniela,2024-06-17,195.24
Livro SQL,Livros,Antonella,Ana,2024-01-31,327.96
Livro SQL,Livros,Antonella,Carlos,2024-08-06,190.78
Livro SQL,Livros,Antonella,Carlos,2024-12-29,218.24
Livro SQL,Livros,Antony,Bruno,2024-11-14,419.96
Livro SQL,Livros,Antony,Daniela,2024-10-15,301.38
Livro SQL,Livros,Antony,Daniela,2024-12-07,377.56
Livro SQL,Livros,Antony,Eduardo,2024-01-25,199.04
Livro SQL,Livros,Antony,Eduardo,2024-07-20,199.64
Livro SQL,Livros,Antony,Eduardo,2024-09-14,98.08
Livro SQL,Livros,Apollo,Bruno,2024-01-01,428.76
Livro SQL,Livros,Apollo,Bruno,2024-04-18,90.05
Livro SQL,Livros,Apollo,Bruno,2024-11-05,96.72
Livro SQL,Livros,Apollo,Daniela,2024-05-12,202.48
Livro SQL,Livros,Apollo,Daniela,2024-09-27,94.49
Livro SQL,Livros,Apollo,Eduardo,2024-01-15,370.88
Livro SQL,Livros,Arthur,Bruno,2024-03-08,105.99
Livro SQL,Livros,Arthur,Carlos,2024-08-01,389.84
Livro SQL,Livros,Arthur Gabriel,Bruno,2024-03-02,297.06
Livro SQL,Livros,Arthur Gabriel,Carlos,2024-11-12,421.12
